doc_name	sentence	pictos_ref_ids	sense_keys
doc4	Olentzero nous a quitté vers la montagne pour travailler faire du charbon 	[[27017], [], [], [8142], [], [], [2909], [], [], [32751], [], [5943]]	[['fable%1:10:01::', 'legend%1:10:01::', 'fabled%5:00:00:unreal:00', 'legendary%5:00:00:unreal:00', 'character%1:18:02::', 'fictional_character%1:18:00::', 'fictitious_character%1:18:00::'], [], [], ['go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::'], [], [], ['mount%1:17:00::', 'mountain%1:17:00::'], [], [], ['do%2:36:00::', 'make%2:36:05::', 'make%2:36:11::', 'do%2:36:01::', 'execute%2:36:01::', 'perform%2:36:00::'], [], ['coal%1:27:00::']]
doc4	Quand il a entendu que Jésus était né il est venu en courant donner la bonne nouvelle	[[], [], [], [6572], [], [7177], [], [], [], [], [], [], [6465], [], [], [], [6517]]	[[], [], [], ['hear%2:39:05::', 'listen%2:39:01::', 'take_heed%2:39:00::', 'hear%2:39:00::'], [], ['christ%1:18:00::', 'deliverer%1:18:03::', 'good_shepherd%1:18:00::', 'jesus%1:18:00::', 'jesus_christ%1:18:00::', 'jesus_of_nazareth%1:18:00::', 'redeemer%1:18:00::', 'savior%1:18:01::', 'saviour%1:18:01::', 'the_nazarene%1:18:00::'], [], [], [], [], [], [], ['run%2:38:00::', 'run%2:38:05::'], [], [], [], ['speak%2:32:02::', 'talk%2:32:03::', 'chaffer%2:32:00::', 'chat%2:32:00::', 'chatter%2:32:01::', 'chew_the_fat%2:32:00::', 'chit-chat%2:32:00::', 'chitchat%2:32:00::', 'claver%2:32:00::', 'confab%2:32:00::', 'confabulate%2:32:00::', 'gossip%2:32:01::', 'jaw%2:32:00::', 'natter%2:32:00::', 'shoot_the_breeze%2:32:00::', 'visit%2:32:00::', 'converse%2:32:00::', 'discourse%2:32:01::']]
doc4	Voilà notre Olentzero celui qui a la pipe dans les dents et est assis 	[[6564], [7186], [27017], [], [], [], [], [4722], [], [], [2737], [], [], [25083]]	[['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::'], [], ['fable%1:10:01::', 'legend%1:10:01::', 'fabled%5:00:00:unreal:00', 'legendary%5:00:00:unreal:00', 'character%1:18:02::', 'fictional_character%1:18:00::', 'fictitious_character%1:18:00::'], [], [], [], [], ['pipe%1:06:01::', 'tobacco_pipe%1:06:00::'], [], [], ['dentition%1:08:00::', 'teeth%1:08:00::'], [], [], ['sit%2:35:00::', 'sit_down%2:35:03::', 'sit%2:38:00::', 'sit_down%2:38:00::']]
doc4	Il a aussi un chapon et des oeufs	[[], [], [], [], [2404], [], [], [2427]]	[[], [], [], [], ['chicken%1:05:01::', 'gallus_gallus%1:05:02::', 'cock%1:05:01::', 'rooster%1:05:00::'], [], [], ['egg%1:13:00::', 'eggs%1:13:00::', 'egg%1:05:00::']]
doc4	Demain pour déjeuner avec la bouteille de vin	[[7152], [], [28669], [], [], [], [], [2614]]	[['tomorrow%4:02:00::'], [], ['lunch%2:34:00::'], [], [], [], [], ['vino%1:13:00::', 'wine%1:13:00::', 'wine_bottle%1:06:00::', 'red_wine%1:13:00::']]
doc4	Ils vont me poser une perfusion	[[6632], [], [], [6989], [], [29812]]	[[], [], [], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::', 'put%2:35:05::'], [], ['intravenous_feeding%1:04:00::', 'iv%1:04:00::', 'intravenously%4:02:00::', 'endovenous%3:01:00::', 'intravenous%3:01:00::']]
doc4	Le docteur demande à l’infirmière de me poser une perfusion	[[], [2467], [9693], [], [], [2375], [], [], [6989], [], [29812]]	[[], ['doc%1:18:00::', 'doctor%1:18:00::', 'dr.%1:18:00::', 'md%1:18:00::', 'medico%1:18:00::', 'physician%1:18:00::'], ['articulate%2:32:00::', 'enounce%2:32:00::', 'enunciate%2:32:01::', 'pronounce%2:32:01::', 'say%2:32:02::', 'sound_out%2:32:01::', 'say%2:32:00::', 'state%2:32:00::', 'tell%2:32:04::', 'express%2:32:00::', 'give_tongue_to%2:32:00::', 'utter%2:32:01::', 'verbalise%2:32:03::', 'verbalize%2:32:03::'], [], [], ['nurse%1:18:00::', 'np%1:18:00::', 'nurse_clinician%1:18:00::', 'nurse_practitioner%1:18:00::'], [], [], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::', 'put%2:35:05::'], [], ['intravenous_feeding%1:04:00::', 'iv%1:04:00::', 'intravenously%4:02:00::', 'endovenous%3:01:00::', 'intravenous%3:01:00::']]
doc4	il est utilisé pour introduire des médicaments et du sérum dans la veine et il fait effet plus rapidement	[[], [], [6989], [], [], [], [36504], [], [], [5927], [], [], [10270], [], [], [11749], [], [], [13028]]	[[], [], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::', 'put%2:35:05::'], [], [], [], ['vitamin%1:27:00::'], [], [], ['saline%1:27:00::', 'saline_solution%1:27:00::'], [], [], ['vein%1:08:00::', 'vena%1:08:00::', 'venous_blood_vessel%1:08:00::'], [], [], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], [], ['before%4:02:03::', 'earlier%4:02:00::']]
doc4	Je m'allonge sur la civière et je tends mon bras 	[[], [], [22205], [], [], [5937], [], [], [], [], [2669]]	[[], [], ['lie%2:38:00::', 'lie_down%2:38:00::', 'upward%5:00:00:up:00'], [], [], ['stretcher%1:06:00::'], [], [], [], [], ['arm%1:08:00::']]
doc4	Parfois ils me mettent de la pommade pour que ça ne fasse pas mal	[[27387], [], [], [], [], [], [3376], [], [], [], [], [], [], [7775]]	[['sometimes%4:02:01::', 'twice%4:02:00::'], [], [], [], [], [], ['balm%1:06:00::', 'ointment%1:06:00::', 'salve%1:06:00::', 'unction%1:06:00::', 'unguent%1:06:00::', 'cream%1:06:00::', 'emollient%1:06:00::', 'ointment%1:06:01::'], [], [], [], [], [], [], ['backache%1:26:00::']]
doc4	si je suis nerveux je peux prendre un aérosol	[[], [], [], [11312], [], [], [], [], [30126]]	[[], [], [], ['anxious%5:00:00:troubled:00', 'nervous%5:00:00:troubled:00', 'queasy%5:00:00:troubled:00', 'uneasy%5:00:00:troubled:00', 'unquiet%5:00:00:troubled:00', 'heebie-jeebies%1:26:00::', 'jitters%1:26:00::', 'screaming_meemies%1:26:00::', 'nerves%1:26:00::', 'nervousness%1:26:00::'], [], [], [], [], ['aerosol%1:06:00::', 'aerosol_bomb%1:06:00::', 'aerosol_can%1:06:00::', 'aerosol_container%1:06:00::', 'spray_can%1:06:00::', 'oxygen_mask%1:06:00::', 'inhalator%1:06:00::', 'inhaler%1:06:00::']]
doc4	Je tends mon bras je ferme le poing et je mets le garrot	[[], [], [], [2669], [], [], [], [16865], [], [], [], [], [30144]]	[[], [], [], ['arm%1:08:00::'], [], [], [], ['clenched_fist%1:08:00::', 'fist%1:08:00::'], [], [], [], [], ['compression_bandage%1:06:00::', 'tourniquet%1:06:00::']]
doc4	l'infirmière prépare le sérum ou le médicament et le système 	[[], [2375], [6190], [], [5927], [], [], [36504], [], [], [33118]]	[[], ['nurse%1:18:00::', 'np%1:18:00::', 'nurse_clinician%1:18:00::', 'nurse_practitioner%1:18:00::'], ['fix%2:30:03::', 'gear_up%2:30:00::', 'prepare%2:30:00::', 'ready%2:30:00::', 'set%2:30:09::', 'set_up%2:30:02::'], [], ['saline%1:27:00::', 'saline_solution%1:27:00::'], [], [], ['vitamin%1:27:00::'], [], [], ['catheter%1:06:00::', 'alimentation%1:04:00::', 'feeding%1:04:01::']]
doc4	Prenez le pouls pour trouver la veine et placez le cathéter	[[], [], [27122], [], [9927], [], [10270], [], [6989], [], [31354]]	[[], [], ['heart_rate%1:28:00::', 'pulse%1:28:00::', 'pulse_rate%1:28:00::', 'beat%1:11:00::', 'heartbeat%1:11:00::', 'pulsation%1:11:02::', 'pulse%1:11:00::', 'take%2:30:08::'], [], ['hand_glass%1:06:00::', 'magnifying_glass%1:06:00::', 'simple_microscope%1:06:00::'], [], ['vein%1:08:00::', 'vena%1:08:00::', 'venous_blood_vessel%1:08:00::'], [], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::', 'put%2:35:05::'], [], ['extraction%1:22:00::', 'draw_out%2:35:05::', 'extract%2:35:04::', 'pull%2:35:10::', 'pull_out%2:35:00::', 'pull_up%2:35:00::', 'rip_out%2:35:00::', 'take_out%2:35:09::', 'tear_out%2:35:00::', 'analysis%1:04:00::', 'blood_test%1:09:00::']]
doc4	Connectez le cathéter de la clé à 3 étapes et le système et appliquez le sparadrap	[[23967], [], [31354], [], [], [], [], [], [], [], [], [33118], [], [], [], [29812]]	[['connect%2:42:02::', 'join%2:42:01::', 'link%2:42:01::', 'link_up%2:42:00::', 'unite%2:42:02::'], [], ['extraction%1:22:00::', 'draw_out%2:35:05::', 'extract%2:35:04::', 'pull%2:35:10::', 'pull_out%2:35:00::', 'pull_up%2:35:00::', 'rip_out%2:35:00::', 'take_out%2:35:09::', 'tear_out%2:35:00::', 'analysis%1:04:00::', 'blood_test%1:09:00::'], [], [], [], [], [], [], [], [], ['catheter%1:06:00::', 'alimentation%1:04:00::', 'feeding%1:04:01::'], [], [], [], ['intravenous_feeding%1:04:00::', 'iv%1:04:00::', 'intravenously%4:02:00::', 'endovenous%3:01:00::', 'intravenous%3:01:00::']]
doc4	Parfois ils me mettent un bandage pour que la perfusion ne sorte pas	[[27387], [], [], [7295], [], [6243], [], [], [], [29812], [], [], []]	[['sometimes%4:02:01::', 'twice%4:02:00::'], [], [], ['bandage%2:35:03::', 'bind%2:35:08::'], [], ['bandage%1:06:00::', 'patch%1:06:04::', 'roller_bandage%1:06:00::', 'gauze%1:06:01::', 'gauze_bandage%1:06:00::'], [], [], [], ['intravenous_feeding%1:04:00::', 'iv%1:04:00::', 'intravenously%4:02:00::', 'endovenous%3:01:00::', 'intravenous%3:01:00::'], [], [], []]
doc4	Je m'assois tranquillement pendant que le compte gouttes finit la perfusion	[[], [], [6611], [38050], [24737], [], [], [], [], [], [], [27806]]	[[], [], ['sit%2:38:00::', 'sit_down%2:38:00::', 'sit%2:35:00::', 'sit_down%2:35:03::'], ['quiet%3:00:02::', 'calm%5:00:00:composed:00', 'serene%5:00:00:composed:00', 'tranquil%5:00:00:composed:00', 'unagitated%5:00:00:composed:00'], [], [], [], [], [], [], [], ['intravenous_drip%1:11:00::']]
doc4	et toujours avec maman et papa	[[], [17322], [], [2458], [], [2497]]	"[[], ['always%4:02:03::', 'constantly%4:02:01::', 'forever%4:02:03::', 'incessantly%4:02:00::', 'perpetually%4:02:00::', 'always%4:02:01::', 'always%4:02:02::', 'always%4:02:00::', ""e'er%4:02:00::"", 'ever%4:02:00::'], [], ['ma%1:18:00::', 'mama%1:18:00::', 'mamma%1:18:00::', 'mammy%1:18:00::', 'mom%1:18:00::', 'momma%1:18:00::', 'mommy%1:18:00::', 'mum%1:18:00::', 'mummy%1:18:00::', 'female_parent%1:18:00::', 'mother%1:18:00::'], [], ['dad%1:18:00::', 'dada%1:18:00::', 'daddy%1:18:00::', 'pa%1:18:00::', 'papa%1:18:00::', 'pappa%1:18:00::', 'pop%1:18:00::', 'begetter%1:18:00::', 'father%1:18:00::', 'male_parent%1:18:00::']]"
doc4	je suis diabétique	[[2617], [7271], [28245]]	[[], ['have%2:40:04::', 'own%2:40:00::', 'possess%2:40:00::', 'have%2:40:00::', 'have_got%2:40:00::', 'hold%2:40:00::'], ['diabetes%1:26:00::']]
doc4	le diabète c'est quand mon pancréas arrête de produire de l'insuline	[[], [28245], [], [], [], [], [28407], [5526], [], [], [], [], [24125]]	[[], ['diabetes%1:26:00::'], [], [], [], [], ['pancreas%1:08:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], [], [], [], ['insulin%1:08:00::', 'inject%2:34:01::']]
doc4	mon pancréas est dans mon ventre	[[6632], [28407], [], [5439], [], [2786]]	[[], ['pancreas%1:08:00::'], [], ['indoors%4:02:00::', 'inside%4:02:00::', 'inside%4:02:01::', 'within%4:02:00::'], [], ['belly%1:08:02::', 'paunch%1:08:00::', 'abdomen%1:08:00::', 'belly%1:08:00::', 'stomach%1:08:01::', 'venter%1:08:00::', 'bay_window%1:08:00::', 'corporation%1:08:00::', 'pot%1:08:00::', 'potbelly%1:08:00::', 'tummy%1:08:01::']]
doc4	l'insuline est un liquide qui se trouve dans mon pancréas	[[], [24125], [], [], [9182], [], [], [], [], [], [28407]]	[[], ['insulin%1:08:00::', 'inject%2:34:01::'], [], [], ['test_tube%1:06:00::'], [], [], [], [], [], ['pancreas%1:08:00::']]
doc4	si je n'ai pas d'insuline je tombe malade	[[], [], [], [], [5526], [], [24125], [], [], [32296]]	"[[], [], [], [], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], ['insulin%1:08:00::', 'inject%2:34:01::'], [], [], ['ill%3:00:01::', 'sick%3:00:01::', 'illness%1:26:00::', 'malady%1:26:00::', 'sickness%1:26:00::', 'unwellness%1:26:00::', 'patient%1:18:00::', 'come_down%2:29:00::', 'sicken%2:29:00::', 'nauseate%2:39:00::', 'sicken%2:39:00::', ""turn_one's_stomach%2:39:00::""]]"
doc4	Je dois m'injecter de l'insuline tous les jours	[[], [], [], [], [], [], [24125], [5596], [], [24601]]	[[], [], [], [], [], [], ['insulin%1:08:00::', 'inject%2:34:01::'], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], ['calendar_week%1:28:00::', 'week%1:28:02::', 'hebdomad%1:28:00::', 'week%1:28:00::']]
doc4	quand je prends de l'insuline je me sens bien	[[], [], [], [], [], [24125], [], [], [], [13630]]	[[], [], [], [], [], ['insulin%1:08:00::', 'inject%2:34:01::'], [], [], [], ['all_right%5:00:00:satisfactory:00', 'cool%5:00:00:satisfactory:00', 'fine%5:00:00:satisfactory:00', 'hunky-dory%5:00:00:satisfactory:00', 'o.k.%5:00:00:satisfactory:00', 'ok%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00']]
doc4	Si je me sens mal je peux aussi manger un bonbon	[[], [], [], [], [2376], [], [], [], [2349], [], [2686]]	"[[], [], [], [], ['come_down%2:29:00::', 'sicken%2:29:00::', 'nauseate%2:39:00::', 'sicken%2:39:00::', ""turn_one's_stomach%2:39:00::""], [], [], [], ['eat%2:34:00::', 'consume%2:34:00::', 'have%2:34:00::', 'ingest%2:34:00::', 'take%2:34:00::', 'take_in%2:34:00::'], [], ['hard_candy%1:13:00::', 'candy%1:13:00::', 'confect%1:13:00::', 'sugar_candy%1:13:00::']]"
doc4	Je contrôle mon insuline tous les jours avec un lecteur de glycémie	[[], [35473], [], [], [5596], [], [24601], [], [], [24173], [], []]	[[], ['audit%2:31:01::', 'inspect%2:31:00::', 'scrutinise%2:31:00::', 'scrutinize%2:31:00::'], [], [], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], ['calendar_week%1:28:00::', 'week%1:28:02::', 'hebdomad%1:28:00::', 'week%1:28:00::'], [], [], ['glucose%1:27:00::', 'meter%1:06:00::'], [], []]
doc4	Je me déshabille et enfile mon maillot de bain	[[6632], [], [11233], [], [2781], [8476], [2270], [2270], [2270]]	[[], [], ['disinvest%2:30:00::', 'divest%2:30:13::', 'strip%2:30:12::', 'undress%2:30:00::'], [], ['apparel%2:29:00::', 'clothe%2:29:00::', 'dress%2:29:01::', 'enclothe%2:29:00::', 'fit_out%2:29:00::', 'garb%2:29:00::', 'garment%2:29:00::', 'habilitate%2:29:00::', 'raiment%2:29:00::', 'tog%2:29:00::', 'dress%2:29:00::', 'get_dressed%2:29:00::'], [], ['bathing_costume%1:06:00::', 'bathing_suit%1:06:00::', 'swimming_costume%1:06:00::', 'swimsuit%1:06:00::', 'swimwear%1:06:00::'], ['bathing_costume%1:06:00::', 'bathing_suit%1:06:00::', 'swimming_costume%1:06:00::', 'swimsuit%1:06:00::', 'swimwear%1:06:00::'], ['bathing_costume%1:06:00::', 'bathing_suit%1:06:00::', 'swimming_costume%1:06:00::', 'swimsuit%1:06:00::', 'swimwear%1:06:00::']]
doc4	Je garde mes vêtements dans le casier	[[], [6908], [], [34395], [5439], [7074], [8705]]	[[], ['file%2:32:00::', 'file_away%2:32:00::'], [], ['garment%1:06:00::'], ['indoors%4:02:00::', 'inside%4:02:00::', 'inside%4:02:01::', 'within%4:02:00::'], [], ['cabinet%1:06:02::', 'locker%1:06:00::', 'storage_locker%1:06:00::']]
doc4	Je mets mon bonnet de bain et mes lunettes de bain	[[6632], [11745], [], [3108], [3108], [3108], [], [8477], [3105], [3105], [3105]]	[[], ['lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::'], [], ['bathing_cap%1:06:00::', 'swimming_cap%1:06:00::'], ['bathing_cap%1:06:00::', 'swimming_cap%1:06:00::'], ['bathing_cap%1:06:00::', 'swimming_cap%1:06:00::'], [], [], ['goggles%1:06:00::'], ['goggles%1:06:00::'], ['goggles%1:06:00::']]
doc4	Faire tous les exercices avec le moniteur	[[10383], [5596], [], [], [7064], [8476], [24789]]	[['exercise%1:04:00::', 'exercising%1:04:00::', 'physical_exercise%1:04:00::', 'physical_exertion%1:04:00::', 'workout%1:04:00::', 'gymnastic%3:01:00::', 'gymnastic_exercise%1:04:01::', 'gymnastics%1:04:00::'], ['all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::', 'all%5:00:00:complete:00'], [], [], [], [], ['instructor%1:18:00::', 'teacher%1:18:00::']]
doc4	nous avons pris une douche avant d'aller dans la piscine	[[7186], [], [2371], [2371], [2371], [], [7074], [5514], [7034], [8476], [3142]]	[[], [], ['shower%2:29:00::'], ['shower%2:29:00::'], ['shower%2:29:00::'], [], [], ['enclose%2:30:00::', 'inclose%2:30:00::', 'insert%2:30:00::', 'introduce%2:30:03::', 'put_in%2:30:00::', 'stick_in%2:30:00::', 'enter%2:35:03::', 'infix%2:35:01::', 'insert%2:35:00::', 'introduce%2:35:00::', 'enclose%2:30:00::', 'inclose%2:30:00::', 'insert%2:30:00::', 'introduce%2:30:03::', 'put_in%2:30:00::', 'stick_in%2:30:00::'], [], [], ['natatorium%1:06:00::', 'swimming_bath%1:06:00::', 'swimming_pool%1:06:00::']]
doc4	s'asseoir sur le bord de la piscine et bouger les jambes très rapidement	[[], [11370], [7034], [], [19526], [], [], [3142], [], [7167], [], [8666], [25708], [5306]]	[[], ['sit%2:35:00::', 'sit_down%2:35:03::', 'seated%3:00:00::', 'sitting%3:00:02::'], [], [], ['curb%1:06:00::', 'curbing%1:06:00::', 'kerb%1:06:00::'], [], [], ['natatorium%1:06:00::', 'swimming_bath%1:06:00::', 'swimming_pool%1:06:00::'], [], ['move%2:38:00::', 'displace%2:38:02::', 'move%2:38:01::'], [], ['leg%1:08:01::'], ['rattling%4:02:00::', 'real%4:02:01::', 'really%4:02:00::', 'very%4:02:00::'], ['agile%5:00:00:active:01', 'nimble%5:00:00:active:01', 'quick%5:00:00:active:01', 'spry%5:00:00:active:01', 'quick%5:00:00:fast:01', 'speedy%5:00:03:fast:01', 'apace%4:02:00::', 'chop-chop%4:02:00::', 'in_short_order%4:02:00::', 'quickly%4:02:00::', 'rapidly%4:02:00::', 'speedily%4:02:00::', 'promptly%4:02:02::', 'quick%4:02:00::', 'quickly%4:02:02::', 'fleet%5:00:00:fast:01', 'swift%5:00:00:fast:01', 'fast%3:00:01::']]
doc4	Compter 20 mouvements de pied	[[2714], [], [], [], [8666]]	[['count%2:32:01::', 'count%2:32:00::', 'enumerate%2:32:01::', 'number%2:32:00::', 'numerate%2:32:00::'], [], [], [], ['leg%1:08:01::']]
doc4	répétez l'exercice cinq fois	[[11752], [8476], [11263], [2631], []]	[['double%2:36:00::', 'duplicate%2:36:00::', 'reduplicate%2:36:00::', 'repeat%2:36:00::', 'replicate%2:36:00::'], [], ['example%1:04:00::', 'exercise%1:04:01::'], ['5%5:00:00:cardinal:00', 'five%5:00:00:cardinal:00', 'v%5:00:00:cardinal:00', 'number%1:10:01::', 'numeral%1:10:00::', 'number%1:23:00::'], []]
doc4	Nos bras font des mouvements de crawl en posant nos mains sur le bord de la piscine	[[], [2669], [], [], [7167], [], [25038], [], [21377], [], [2928], [], [], [19526], [19526], [], [3142]]	[[], ['arm%1:08:00::'], [], [], ['move%2:38:00::', 'displace%2:38:02::', 'move%2:38:01::'], [], ['swim%1:04:00::', 'swimming%1:04:00::', 'australian_crawl%1:04:00::', 'crawl%1:04:02::', 'front_crawl%1:04:00::'], [], ['rest%2:35:04::'], [], ['right%1:08:00::', 'right_hand%1:08:00::'], [], [], ['curb%1:06:00::', 'curbing%1:06:00::', 'kerb%1:06:00::'], ['curb%1:06:00::', 'curbing%1:06:00::', 'kerb%1:06:00::'], [], ['natatorium%1:06:00::', 'swimming_bath%1:06:00::', 'swimming_pool%1:06:00::']]
doc4	Compter 20 mouvements de bras	[[2714], [], [], [], [2669]]	[['count%2:32:01::', 'count%2:32:00::', 'enumerate%2:32:01::', 'number%2:32:00::', 'numerate%2:32:00::'], [], [], [], ['arm%1:08:00::']]
doc4	on s'appuie sur le bord de la piscine et on bouge les pieds rapidement en faisant du crawl	[[7184], [], [21377], [7034], [8476], [19526], [7074], [8476], [3142], [11399], [], [7167], [8477], [2841], [5306], [], [], [], [25038]]	[[], [], ['rest%2:35:04::'], [], [], ['curb%1:06:00::', 'curbing%1:06:00::', 'kerb%1:06:00::'], [], [], ['natatorium%1:06:00::', 'swimming_bath%1:06:00::', 'swimming_pool%1:06:00::'], [], [], ['move%2:38:00::', 'displace%2:38:02::', 'move%2:38:01::'], [], ['foot%1:08:01::', 'human_foot%1:08:00::', 'pes%1:08:00::'], ['agile%5:00:00:active:01', 'nimble%5:00:00:active:01', 'quick%5:00:00:active:01', 'spry%5:00:00:active:01', 'quick%5:00:00:fast:01', 'speedy%5:00:03:fast:01', 'apace%4:02:00::', 'chop-chop%4:02:00::', 'in_short_order%4:02:00::', 'quickly%4:02:00::', 'rapidly%4:02:00::', 'speedily%4:02:00::', 'promptly%4:02:02::', 'quick%4:02:00::', 'quickly%4:02:02::', 'fleet%5:00:00:fast:01', 'swift%5:00:00:fast:01', 'fast%3:00:01::'], [], [], [], ['swim%1:04:00::', 'swimming%1:04:00::', 'australian_crawl%1:04:00::', 'crawl%1:04:02::', 'front_crawl%1:04:00::']]
doc4	Nager jambes crawlées avec une frite de piscine dans les mains	[[25038], [8666], [], [7064], [8476], [15724], [], [], [7034], [8477], [9830]]	[['swim%1:04:00::', 'swimming%1:04:00::', 'australian_crawl%1:04:00::', 'crawl%1:04:02::', 'front_crawl%1:04:00::'], ['leg%1:08:01::'], [], [], [], ['floater%1:17:00::'], [], [], [], [], ['hand%1:08:00::', 'manus%1:08:00::', 'mitt%1:08:00::', 'paw%1:08:01::']]
doc4	on va aller au bout de la piscine et revenir ici	[[], [], [2432], [7041], [5358], [7074], [8476], [3142], [11399], [6248], [5382]]	[[], [], ['go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::'], [], ['destination%1:15:00::', 'finish%1:15:00::', 'goal%1:15:00::', 'finish%1:04:00::', 'finishing%1:04:00::', 'end%1:15:01::', 'cease%2:42:13::', 'end%2:42:00::', 'finish%2:42:00::', 'stop%2:42:13::', 'terminate%2:42:00::'], [], [], ['natatorium%1:06:00::', 'swimming_bath%1:06:00::', 'swimming_pool%1:06:00::'], [], ['return%2:38:00::', 'bring_back%2:38:00::', 'return%2:38:12::', 'take_back%2:38:03::', 'turn%2:38:00::', 'turn%1:04:02::'], ['here%4:02:00::', 'knuckleball%1:04:00::', 'knuckler%1:04:00::', 'here%4:02:01::', 'hither%4:02:00::']]
